stfips,pm10,pm25,O3,ln_so2,ln_nox,ln_co,a_edb,a_formaldehyde,a_teca_ln,a_112tca_ln,a_dbcp_ln,a_dcl_propene_ln,a_acrylic_acid_ln,a_benzidine_ln,a_benzyl_cl_ln,a_be_ln,a_dehp_ln,a_cyls_ln,a_cl_ln,a_c6h5cl_ln,a_chloroform_ln,a_chloroprene_ln,a_cr_ln,a_co_ln,a_cn_ln,a_dbp_ln,a_etcl_ln,a_ebenzine_ln,a_edc_ln,a_glycol_ethers_ln,a_n2h2_ln,a_hcl_ln,a_isophorone_ln,a_mn_ln,a_mebr_ln,a_mecl2_ln,a_ph3_ln,a_pcbs_ln,a_procl2_ln,a_quinolin_ln,a_c2hcl3_ln,a_vycl_ln,al_pwn_gm_env_rate_ln,civic_env_rate_ln,ed_env_rate_ln,hc_env_rate_ln,neg_food_rate_ln,pos_food_rate_ln,rec_env_rate_ln,ss_env_rate_ln,ln_fatalities,total_units_ln,SecondaryRoadProportion,CommuteTime,ln_PubTrans,sum_NWIBG,NINDEX_open,Farms_per_acre_ln,Pct_irrigated_acres_ln,Pct_nematode_acres_ln,Pct_manure_acres_ln,Pct_disease_acres_ln,Pct_defoliate_acres_ln,Pct_harvested_acres_ln,Pct_au_ln,fungicide_ln,herbicide_ln,insecticide_ln,std_coal_prim_pop_ln,std_metal_prim_pop_ln,std_nonmetal_prim_pop_ln,std_sandandgravel_prim_pop_ln,std_stone_prim_pop_ln,Facilities_Rate_ln,Pct_BS,Pct_Unemp_total,Pct_Fam_Pov,Pct_Vacant_Housing,Med_HH_Value,ln_HH_Inc,ln_Occs_Room,Pct_RenterOcc,ln_ViolAv,num_CreatClass,DEMO2008,GINI_est,Per_TotPopSS,Per_PSWithSW,D303_Percent_ln,ALLNPDESperKM_ln,CaAve_ln,Kave_ln,NO3Ave,ClAve_ln,SO4Ave_ln,HgAve,AvgOfD3_ave,W_As_ln,W_Ba_ln,W_Cr_ln,W_CN_ln,W_FL_ln,W_NO3_ln,W_NO2_ln,W_SE_ln,W_ENDRIN_ln,W_METHOXYCHLOR_ln,W_DALAPON_ln,W_DEHA_ln,W_SIMAZINE_ln,W_DEHP_ln,W_PICLORAM_ln,W_DINOSEB_ln,W_ATRAZINE_ln,W_BENZOAP_ln,W_PCP_ln,W_EDB_ln,W_XYLENES_ln,W_PDCB_ln,W_111TRICHLORANE_ln,W_TOLUENE_ln,W_ALPHA,Coliform_Proportion_ln,sociod_EQI_2Jan2018_VC,built_EQI_2Jan2018_VC,air_EQI_2Jan2018_VC,land_EQI_2Jan2018_VC,water_EQI_2Jan2018_VC,EQI_cont,EQI
17013,16.87809003,11.22609418,0.046938935,0.960660459,2.036529412,-1.084151309,0.000381035,1.580183987,-5.341373204,-16.63341605,-12.58567828,-6.137864652,-12.27512198,-18.02984262,-11.20638881,-9.75977962,-4.803368083,-5.84182364,-6.006791435,-5.39188952,-2.399637028,-13.65158454,-8.359992382,-12.51824213,-5.384092657,-11.17076486,-7.5396701,-3.058869626,-5.378533997,-5.946595889,-15.08633553,-3.586884764,-8.580256969,-5.984419457,-2.711436532,-1.696918637,-9.795691999,-13.26361005,-7.124703661,-9.251013567,-2.166420877,-5.704090551,-6.743077278,-6.588926315,-6.136941433,-6.455395222,-6.588926315,-5.70162344,-7.148542404,-6.588926315,0.91629076,-4.7496638,0.282348824,37.0,0.0,4.8602381,63.933617,-6.018771648,-7.924695492,-6.452480316,-5.144358635,-5.456627369,-7.615631104,-1.479876637,-11.25762653,9.496768534,10.40385063,8.188496976,-14.28535668,-15.22465656,-15.06716777,-15.42682671,-7.148153615,-7.841689587,7.9,9.0,7.2,27.6,101900.0,7.6231532,0.0,21.4,6.270646572,0.17556,52.6,0.42,0.7663588,0.0,2.85456329,1.752997835,-1.412337614,-1.387249792,0.906069297,-1.920716748,0.298433674,11.41616293,0.0,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-2.207274913,-2.207274913,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-0.186329578,-0.653926467,-0.673344553,-0.562118918,0.0,-3.211392594,0.594790518,0.877726138,0.769506693,0.04783329,-0.365863532,0.76960367,4
13025,21.89829827,10.52338425,0.04142229,0.475899083,2.319258279,-1.184292769,0.000462507,2.557953254,-5.486136006,-17.03956202,-12.82298082,-35.23192358,-19.94665381,-18.02984262,-15.07780237,-10.39283155,-4.81318983,-11.0788633,-11.02886536,-10.83625299,-2.39657719,-14.10742358,-8.490465022,-8.156051093,-4.798702369,-11.5002182,-15.17093455,-3.926000792,-5.661831311,-6.782195946,-15.44455303,-0.357714033,-14.51588046,-6.988519389,-2.945984147,-1.753869195,-8.50477067,-10.91518846,-7.224696066,-12.19236087,-3.589518351,-13.31099778,-8.211265564,-6.083034039,-7.335796833,-6.876264572,-6.824971199,-6.685209274,-7.42280817,-7.255754471,1.8870696,-5.8771892,0.132208596,30.1,-0.51082563,3.4759431,93.59449,-7.447835922,-2.08782506,-7.844251156,-6.592776299,-5.639050484,-4.57728529,-4.019338131,-9.652509689,7.10989308,8.015426412,7.089013771,-14.28535668,-9.816214918,-9.815451303,-8.433490829,-15.00117733,-9.127556801,2.6,7.7,18.2,15.4,68500.0,8.7992096,0.0,14.7,6.596702099,0.13788,17.8,0.433,84.248547,0.0,-6.907755279,2.150294675,-2.441859149,-1.461657099,0.543390638,-0.47831057,-0.138787485,10.66865309,3.414423077,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-0.430782916,-2.813410717,-2.813410717,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-0.673344553,0.940007258,-0.653926467,-0.673344553,-0.562118918,0.0,-6.907755279,1.439225793,2.117599964,-0.20932135,-0.798271179,-0.210627601,0.571710467,4
47097,21.17732403,11.76728797,0.047750114,0.685987923,1.869955762,-0.864249666,0.000618516,2.083063362,-5.488738531,-12.9022303,-13.14768119,-35.23192358,-20.17164075,-17.44847633,-11.04424991,-10.36415048,-4.718636251,-9.976515309,-13.204204,-10.70822085,-2.417241337,-14.49485315,-9.259470775,-12.69338551,-4.939937635,-10.41035298,-8.192018046,-2.944951337,-5.264541195,-8.225305985,-14.79379503,-4.208326028,-11.07762808,-6.877218499,-2.946871979,-1.771356037,-11.66695112,-10.77887628,-7.232823499,-10.49046866,-3.158479507,-9.041017325,-7.83543539,-5.413049221,-7.342958927,-6.301505089,-6.706970215,-6.074447632,-7.748424053,-6.59574461,1.8245493,-4.6275959,0.143129147,22.1,-1.2039728,3.8444839,41.321594,-6.367012024,0.493412375,-4.995821476,-6.110766888,-2.108016729,-1.896623015,-0.804405451,-9.795324326,8.175796181,11.83956872,9.665171669,-14.28535668,-15.22465656,-15.06716777,-8.845649184,-15.00117733,-7.342958927,7.1,12.1,21.2,16.7,77100.0,9.1447344,-2.3025851,33.5,7.196926594,0.12171,46.3,0.461,1.1181017,0.0,3.560337416,2.114393895,-2.072353428,-1.369968333,0.676899188,-1.567188664,-0.067512235,13.04434701,4.977346154,-6.214608098,-0.994252273,-4.509860006,-5.11599581,-0.673344553,-2.207274913,-4.605170186,-6.214608098,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-0.510825624,-0.653926467,-0.673344553,-0.562118918,1.55,-6.907755279,0.833669126,0.848736703,0.169681519,1.057027698,-0.062441625,0.699984312,4
51550,19.04334143,11.19037472,0.047407629,1.266427039,2.269172261,-1.109020881,0.000747759,2.422867756,-5.322711561,-14.7127904,-12.49011164,-35.23192358,-33.44016411,-14.25482882,-11.56826031,-9.796280568,-4.786020494,-9.185084897,-9.522070677,-8.193458651,-2.019418253,-11.71449569,-6.314228424,-13.56572089,-2.766004381,-9.768823983,-8.17569143,-1.016462299,-5.500797475,-16.49172562,-15.44885264,2.026369792,-12.10744222,-6.792452521,-2.946785517,-1.425835996,-9.811605247,-9.750766462,-5.593233825,-8.229783332,-2.961256785,-6.437270901,-8.504711151,-5.962234497,-6.998167515,-5.547488689,-6.709254742,-6.319909096,-7.107367039,-6.716662407,2.9652731,-4.5236578,0.212524382,24.1,-0.10536052,9.7479553,64.374298,-7.205201149,-2.305351257,-4.638651371,-5.240212917,-7.677454472,-4.334650517,-1.756166101,-11.22884655,7.759393705,10.59207916,8.097636765,-14.28535668,-15.22465656,-12.24975327,-10.10923248,-12.24568492,-8.673787117,17.5,4.9,5.2,4.1,272800.0,11.274389,-1.6094379,25.1,6.041729927,0.27238,50.2,0.393,19.234144,0.0,3.165097833,3.12590238,-2.415488049,-1.30590684,0.650542777,-0.275113833,0.158338554,8.516433391,0.0,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-4.954960313,-1.750065804,0.777192831,1.113858461,0.045875587,-1.416719794,1.020524621,5
55133,19.24844664,13.01108668,0.04024738,0.530722221,2.60557545,-1.173731525,0.000450384,1.61483361,-5.35758304,-12.05722006,-13.13414215,-3.311484657,-12.2732278,-18.02984262,-11.7991301,-9.609608917,-4.830342442,-11.82676931,-8.598105736,-4.074381313,-2.188977423,-12.83568738,-5.731253862,-10.15980504,-3.631094831,-10.49300163,-6.068428519,-1.97625954,-5.609465711,-3.850462033,-15.39775153,-3.736808999,-8.361807243,-6.227363842,-2.2022076,-1.054394273,-13.22290206,-10.54691708,-7.131573719,-8.9858255,-2.085361462,-9.023615657,-7.512330532,-6.393578053,-6.920379162,-5.427037239,-7.00432539,-6.326837063,-6.563704014,-6.572836876,3.1780539,-5.420732,0.303940857,23.1,-0.22314355,6.9207458,44.061249,-6.428210735,-0.929542601,-5.792118073,-4.211037636,-5.367880344,-3.557659864,-1.728450656,-7.760597229,6.666712912,10.63851417,7.749369159,-14.28535668,-15.22465656,-12.76789344,-8.90186313,-9.690617264,-7.461976528,26.1,4.8,2.9,5.0,262200.0,11.926101,-2.3025851,22.3,4.948334217,0.33123,36.6,0.417,33.668128,0.0,2.983317701,2.554856757,-1.365235919,-1.340726089,1.08778662,-2.123991386,0.23967387,9.618871293,0.0,-5.521460918,-2.040220829,-4.710530702,-6.214608098,-1.139434283,0.652325186,-2.995732274,-5.80914299,-3.506557897,-2.207274913,0.076961041,0.722705983,-2.120263536,-2.525728644,-1.966112856,-1.714798428,-2.040220829,-2.207274913,-2.995732274,-2.040220829,-0.510825624,-1.30933332,-0.713349888,-0.210721031,0.0,-5.078679473,-2.407478094,0.830473781,1.255567431,0.559158206,0.734144628,1.752703905,6
47011,21.11990456,12.38097866,0.050591514,1.715388209,1.971332625,-0.971649765,0.000686266,2.301433975,-5.424933837,-12.08182852,-12.98385629,-35.23192358,-8.781841815,-18.02984262,-10.75890874,-10.2820449,-4.692718541,-3.894033325,-9.367848992,-8.457024658,-2.221831818,-11.71922526,-8.313198604,-8.278903968,-2.952860076,-10.45394124,-5.871945736,-2.314234812,-5.689511117,-4.794503192,-14.87077841,-1.793851814,-10.7967596,-6.778819529,-2.922402713,-1.228518334,-20.52912276,-9.240770659,-7.051050571,-9.73272088,-2.815294295,-7.511478615,-8.457979202,-5.469415188,-7.268394947,-5.551858902,-6.525767803,-6.113429546,-6.858110428,-6.698480129,2.6672282,-4.9201059,0.103691519,20.4,-2.3025851,6.0374107,64.778999,-5.725702763,-2.969279051,-3.159152746,-3.735395193,-7.428266525,-2.85515213,-2.132953882,-9.191855431,6.699787655,9.055183492,6.182119341,-14.28535668,-15.22465656,-15.06716777,-15.42682671,-10.39386036,-7.813621998,11.7,8.9,11.6,8.4,133800.0,10.531456,-0.69314718,32.3,6.914830208,0.19078,24.5,0.459,8.8982751,80.547337,3.556807521,3.057479168,-2.215919506,-1.315142778,0.623693909,-1.525914795,0.284279943,11.3302113,19.05763933,-6.214608098,-3.912023005,-4.509860006,-5.11599581,0.019802627,-0.916290732,-4.605170186,-6.214608098,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-2.040220829,-4.605170186,-4.605170186,-4.605170186,-0.510825624,-0.653926467,-0.673344553,-0.562118918,1.1,-6.907755279,-0.149956062,0.360826075,1.035604715,0.39377889,-0.003801405,0.901264846,5
1029,22.94557183,12.37214914,0.047012483,0.871225696,1.080240439,-0.786648243,0.000741058,2.644901921,-5.4814936,-15.07299019,-13.14768119,-15.38870714,-33.44016411,-15.96187866,-12.89206022,-10.26429621,-4.807607649,-11.42007182,-10.44045525,-10.91409072,-2.417260766,-14.34449989,-8.57014991,-10.22695444,-4.770190307,-11.94625648,-8.204228291,-3.359273358,-5.661072633,-8.469158861,-14.86440586,-4.814080477,-13.17229948,-6.91246989,-2.946890407,-1.747316286,-13.3133724,-10.53441138,-7.2044381,-10.16529971,-3.330607133,-12.10030485,-9.613937378,-5.950375557,-7.216041565,-6.841348171,-6.841348171,-6.395061016,-7.668026924,-7.048987865,2.0014801,-6.0291996,0.161202317,29.1,0.0,4.4104333,90.216187,-7.377920628,-1.973796487,-4.81137085,-3.889154196,-9.899194717,-4.507369995,-4.13452673,-10.31262875,5.368698163,8.487560103,4.500827671,-14.28535668,-9.610285309,-8.918650954,-8.919296613,-15.00117733,-7.82217741,4.7,12.9,11.6,19.1,87900.0,8.5935984,0.0,25.1,7.003146648,0.14429,18.0,0.424,56.138124,100.0,-0.201623914,2.965941391,-2.429100686,-1.2263991,0.580932258,-1.415042555,0.153580783,11.51706036,20.94857112,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-6.907755279,1.129338503,2.072575092,0.024906315,-0.708144248,-1.405661941,0.520031512,4
54065,24.84022144,12.94405492,0.046577457,1.372666569,2.312457482,-1.155639683,0.000868383,1.441090429,-5.470884289,-17.41504096,-12.57170299,-5.580061548,-15.54717556,-14.50006709,-11.54342173,-10.42557491,-4.764820468,-12.05966418,-14.41602438,-6.327204862,-2.399903851,-14.49824516,-9.109497042,-13.17833705,-4.876227217,-11.41010382,-11.01596606,-3.777105933,-5.697211197,-9.470010007,-15.22241131,-1.344867559,-10.90516889,-7.019113127,-2.847424195,-1.758002982,-14.48363946,-10.74637293,-6.121761808,-8.618659318,-3.550506222,-9.311561286,-8.386001587,-6.216948032,-6.881924629,-6.476459503,-7.207346916,-6.338309288,-6.514199734,-6.999707699,1.4350845,0.0,0.119686775,32.7,-1.2039728,4.6841516,88.062378,-6.812673092,-3.417706251,-4.246123314,-5.057817936,-6.988802433,-3.942122221,-3.183622599,-9.997092247,8.937634483,7.596383933,7.315650765,-14.28535668,-15.22465656,-9.767291562,-15.42682671,-15.00117733,-9.079149246,9.3,11.9,11.9,26.4,167100.0,8.8633327,-0.22314355,28.8,6.304554939,0.149,37.4,0.418,55.475743,83.870968,1.704417272,3.866707344,-2.3177587,-1.529744243,0.836359135,-1.909817409,0.32248395,8.338954614,1.538461538,-4.509860006,-1.897119985,-4.509860006,-3.863232841,-1.171182982,-1.139434283,-0.673344553,-4.509860006,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-0.510825624,-0.653926467,-0.673344553,-0.562118918,0.62,-6.308405723,0.512707889,1.362750173,0.306190014,-0.102640234,0.333851784,0.86728853,5
51083,17.74059537,10.97131903,0.049438939,0.275604506,2.259057488,-0.830390561,0.000503082,2.122502755,-5.464241115,-10.7948224,-11.92907889,-34.13331129,-14.05024964,-13.58887529,-11.82620759,-10.29498582,-4.772087488,-12.22854208,-7.561412474,-10.14839038,-2.395725445,-14.46607699,-7.967228907,-11.24291339,-5.040491261,-12.25663175,-9.738257619,-3.82370209,-5.677003632,-24.72316423,-10.52073389,0.163880816,-11.87918051,-6.266880707,-2.946659988,-1.756349237,-12.55421261,-7.80258048,-5.093460798,-9.007601598,-3.888984626,-9.349574204,-9.399333954,-5.316162586,-6.626745224,-5.753014088,-6.508962154,-6.339063168,-6.760276794,-6.606126308,2.4159138,0.0,0.170378142,24.3,-0.91629076,4.3163199,80.020035,-6.51268959,-1.217594862,-7.072305202,-5.517009735,-6.706661701,-6.777889252,-2.623472929,-12.15840912,7.232257349,9.736833123,8.179970673,-14.28535668,-15.22465656,-15.06716777,-8.704981844,-10.48693405,-7.789896011,7.2,9.2,15.8,18.1,96000.0,9.5921955,-0.51082563,24.1,6.388150692,0.14659,48.2,0.473,64.393918,97.674419,2.671568422,1.955473167,-2.60722451,-1.455357186,0.685667786,-1.432837543,0.137257797,9.074649457,1.699371553,-5.521460918,-1.427116356,-4.509860006,-6.907755279,-0.653926467,-4.605170186,-4.605170186,-4.509860006,-4.605170186,-4.605170186,0.947789399,-2.813410717,-2.995732274,-2.525728644,-0.616186139,-0.544727175,-3.506557897,-4.605170186,-2.813410717,-4.605170186,-0.510825624,-0.653926467,-0.673344553,-0.562118918,10.54,-4.304682408,0.623723269,0.465062499,0.449785858,-0.151780143,0.434720874,0.463749886,4
34025,23.07309527,9.600604375,0.046396992,0.74704619,2.49578076,-0.939942448,0.000406093,2.459247792,-5.318978705,-11.78457958,-10.83438975,-2.205866264,-11.99282487,-17.82874055,-10.87415311,-9.755617831,-4.739528413,-7.593644035,-7.399463149,-2.944194951,-1.850435296,-10.89465381,-6.877303482,-10.01400248,-2.514844508,-8.635269733,-4.691504739,-0.931336844,-5.320431074,-3.376098466,-11.33142316,-2.485461204,-7.848404104,-6.342478346,-1.537350372,-0.668984117,-15.30365461,-12.26325617,-4.798132832,-8.36721997,-2.122994777,-5.637184441,-7.592026711,-6.22478056,-6.62305975,-5.029014587,-6.601807594,-5.824671745,-6.461436272,-6.541732788,3.8242841,-4.629519,0.189246968,33.3,2.1282318,11.077968,62.374146,-6.114826202,0.689075828,-6.444084644,-5.367373466,-4.914479733,-6.827775955,-2.612985134,-5.957623482,8.829862955,8.649669236,7.90940686,-14.28535668,-15.22465656,-13.18830281,-11.25902905,-15.00117733,-8.478880882,24.3,6.8,4.5,9.4,424800.0,12.356702,-0.69314718,24.1,7.665097237,0.33,47.5,0.462,8.0000952,72.144847,3.82321515,5.457968974,-2.218482798,-1.378914356,0.838028606,-0.400690521,0.329966116,8.276604909,0.0,-5.521460918,-0.84397007,-5.11599581,-4.509860006,-1.714798428,-0.328504067,-2.813410717,-5.80914299,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-1.078809661,-0.510825624,-1.021651248,-1.139434283,-0.223143551,2.75,-3.417214758,-2.7225914,0.137145653,2.171908617,0.264768541,0.159241855,1.762306809,6
42057,21.89548111,12.20612793,0.045548303,1.658675118,2.029041869,-1.218297916,0.000788332,1.734327011,-5.415365976,-15.12576848,-12.32495694,-5.466010746,-14.72667007,-17.74311574,-12.55312072,-9.974912992,-4.775922186,-6.368383617,-9.631091033,-6.142974989,-2.252378878,-12.44740235,-9.160077873,-14.44459138,-3.333385128,-10.96280662,-6.337567142,-2.54548071,-5.440906123,-6.529197047,-15.41419193,-3.034100772,-11.85511224,-6.8951644,-2.832959854,-1.577519084,-28.96282729,-9.457347456,-5.623423545,-7.199489454,-2.546978249,-9.197967877,-7.408193588,-5.654174805,-6.609685898,-6.347321987,-7.408193588,-6.050070286,-6.897367954,-6.715046406,1.4350845,0.0,0.163901919,31.8,-2.3025851,4.9594655,75.936317,-6.230853081,-3.688922405,-6.862415314,-2.990645409,-8.123746872,-7.139910221,-1.996562362,-12.42847443,7.076569352,9.758109117,7.669891998,-8.907642144,-15.22465656,-15.06716777,-9.602459341,-7.812903241,-7.525976658,6.0,8.4,8.8,18.3,157500.0,8.6738548,-2.3025851,22.6,6.205822945,0.14739,25.0,0.399,83.294038,0.0,1.490772448,3.309627762,-2.20602598,-1.53166673,0.917475935,-1.855029655,0.423277668,8.297030318,0.0,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-6.907755279,0.503489614,0.797843277,0.897535503,-0.105434306,-1.386594415,0.5802688,4
56019,14.73879272,6.699433113,0.047604885,-1.580430056,1.167865415,-0.968632953,0.000224497,0.737806822,-5.54477139,-17.20318065,-13.14768119,-35.23192358,-33.44016411,-18.02984262,-15.25662838,-10.44832987,-4.848749268,-10.87674736,-28.70836127,-11.04710734,-2.095768784,-14.19465147,-9.595759892,-19.76423022,-5.121129799,-12.52346479,-7.83621247,-4.442193965,-5.892830948,-8.210710644,-15.45026628,-4.165154567,-18.86827667,-7.03742076,-2.946942022,-1.762649449,-28.96282729,-11.2731187,-7.276124045,-13.43473784,-4.879160732,-15.42164378,-6.490956783,-5.444988251,-6.490956783,-5.418320179,-6.283317566,-5.920412064,-5.392344475,-5.920412064,1.686399,-5.4631252,0.058217565,16.5,0.0,7.572722,99.009583,-9.693490982,0.41582042,-7.126940727,-6.724640846,-6.566699505,-6.82294035,-4.452066422,-11.48601627,3.253277252,8.865031541,8.088275202,-14.28535668,-7.446049724,-7.445978327,-5.418275145,-15.00117733,-12.09274387,16.7,2.7,5.9,14.7,208400.0,8.224432,-0.51082563,27.0,5.100898743,0.21646,20.9,0.44,45.384526,91.596639,1.832225995,2.545418983,-1.479130103,-1.242991255,0.620055078,-2.50494074,-0.484568036,5.768603346,10.60661538,-4.199705078,-2.207274913,-2.975929646,-4.710530702,-0.867500568,-1.897119985,-2.659260037,-5.11599581,-3.912023005,-2.207274913,4.605969866,-0.415515444,-2.120263536,0.223143551,-1.966112856,-1.272965676,-2.040220829,-2.207274913,-2.995732274,-3.912023005,-0.510825624,-0.653926467,-0.673344553,-0.562118918,0.0,-5.403457462,-0.45990786,-1.636834264,-1.080785394,-1.385219336,1.028717756,-1.588739872,1
48425,18.59584953,10.65742366,0.045388751,-0.768685616,2.109907529,-1.255492811,0.00095604,2.76427232,-5.38209078,-10.10424059,-10.61506381,-3.422542748,-21.00470477,-13.78714459,-12.64516072,-10.0597445,-4.765416478,-6.222020303,-8.141621528,-8.608663859,-2.348796214,-12.61481975,-7.693210582,-13.54804109,-3.68313133,-7.852967161,-6.167407658,-1.964515786,-4.923854993,-4.454264619,-15.45026628,-3.226931969,-11.23061928,-6.850455141,-2.945857132,-1.223885112,-10.56877099,-9.387775882,-7.106075532,-11.24391791,-2.624118284,-6.561389291,-7.948031902,-5.679348469,-6.33859396,-5.827768326,-5.868590355,-5.714439869,-5.714439869,-7.25488472,1.3862944,0.0,0.172209036,27.4,0.0,5.560142,94.30777,-6.269272327,-0.925541699,-3.702722311,-5.556409359,-9.898047447,-3.398721457,-2.452922344,-10.96129322,6.060660176,7.438334509,6.40318781,-14.28535668,-15.22465656,-9.044218825,-6.743889719,-7.10036362,-9.046644211,22.5,1.4,9.4,16.5,144300.0,7.9803658,-0.10536052,23.0,6.143803596,0.27186,22.6,0.453,68.150766,40.0,-6.907755279,3.022385065,-1.292505538,-1.103949229,0.725587534,-1.081454581,0.04640071,8.684246549,10.84142308,-5.80914299,-2.302585093,-3.863232841,-6.907755279,-1.171182982,-2.995732274,-4.605170186,-5.521460918,-3.912023005,-2.207274913,-2.525728644,-0.415515444,-1.609437912,-0.385662481,-3.218875825,-2.525728644,-1.771956842,-2.040220829,-2.995732274,-3.506557897,-0.510825624,-0.653926467,-0.673344553,-0.562118918,2.88,-6.907755279,-0.634241402,-0.316425383,1.026312828,-0.367295891,0.540585458,0.505074382,4
12015,18.21504744,7.42781772,0.039261621,-0.177622867,1.455738273,-0.614881223,0.000286226,2.706313195,-5.51302445,-17.53731922,-12.98339131,-35.23192358,-33.44016411,-18.02984262,-12.97043864,-10.53881007,-4.830406068,-9.949201313,-17.60323811,-11.24969462,-2.409679257,-14.60230895,-9.507257768,-14.97610995,-5.199733758,-12.86115247,-13.34811824,-4.514681194,-5.778916527,-10.70043898,-15.45026628,-4.977008353,-13.21890229,-6.955475932,-2.946920663,-1.778989267,-12.97107382,-11.1323452,-7.247631048,-12.50076835,-4.405040068,-11.68253002,-7.576072216,-5.711802959,-7.195299625,-5.080049038,-6.45733881,-5.832188606,-6.124858379,-6.553445816,3.2958369,-5.5656862,0.140106419,23.5,-1.2039728,6.9422026,70.069771,-8.204864502,1.522917986,-5.638314724,-7.181869984,-3.49768424,-5.23595953,-3.000627279,-10.80570507,10.20857846,10.99384615,9.820541537,-14.28535668,-15.22465656,-9.780495603,-10.18572364,-9.146707069,-8.650587082,13.5,11.3,7.4,27.6,184900.0,11.184297,-2.3025851,18.9,5.352426529,0.21367,45.7,0.432,15.300229,99.585921,1.218980498,4.806651934,-2.026143139,-1.232822288,0.591670451,-0.350937195,-0.19406691,15.0778819,0.897171988,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-5.453988969,-0.555764139,-0.130999774,-0.813253105,0.119202197,-1.432097554,-0.697841167,2
26013,12.2838524,6.212217242,0.040609978,0.861340986,0.543050261,-1.22379499,0.000499406,1.263887544,-5.202911416,-16.76113944,-13.11960317,-5.628982792,-9.98162442,-18.02984262,-11.73612069,-10.55532934,-4.841035237,-9.920507038,-10.16159962,-6.3537175,-2.418950568,-14.80987052,-9.576361991,-13.05646317,-5.153268816,-12.92496316,-8.256707277,-4.182141112,-5.634195248,-9.120352439,-15.09924801,-3.848673477,-10.91364111,-7.034062255,-2.852359515,-1.76320411,-28.96282729,-10.85168182,-7.021934528,-7.385016871,-3.410629867,-7.174008343,-6.60439539,-5.831205368,-6.60439539,-5.623566151,-6.786716938,-6.093569756,-6.316713333,-5.911248207,0.0,-4.385004,0.058097573,15.5,-0.22314355,6.5172024,96.994362,-8.931391716,-5.948904991,-6.364841938,-7.886847019,-7.764956951,-6.060841084,-4.554807663,-6.400079727,6.300326974,5.807166037,4.890161141,-14.28535668,-15.22465656,-15.06716777,-7.297247839,-9.086598596,-7.143392086,8.3,10.7,8.7,36.5,86500.0,8.1125278,-1.6094379,24.5,4.714529514,0.14448,47.2,0.409,48.250564,100.0,0.59964787,1.261514488,-1.779141003,-1.473156039,0.829498915,-2.260207961,-0.189642445,6.213312952,3.441653846,-6.907755279,-3.912023005,-4.509860006,-3.863232841,-0.867500568,-0.84397007,-2.995732274,-6.214608098,-4.605170186,-4.605170186,0.076961041,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-0.510825624,-0.867500568,-0.891598119,-0.562118918,0.0,-6.907755279,0.78535533,-0.971628547,0.074480206,-1.202985883,-0.090362892,-0.904707313,1
